ID,t,d0_s1,impr,warm,comp,statval,statnum,itemtype,x1,x2,x3,x4,x5,x6,x7,x8,itemnum,Meanval1,Meanval2
7,27,0,1.28,1.82,0.75,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64
7,28,0,1.02,1.37,0.75,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35
7,29,0,0.54,1.14,-2.02,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38
7,30,0,-0.48,1.06,-3,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48
7,31,0,0,1.25,-3,1,3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83
7,32,0,0.51,1.45,-3,1,1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01
7,33,0,-1.01,1.45,-3,-1,5,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36
7,34,0,-2.03,0.01,-3,-1,11,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68
7,35,0,-1,0.52,-3,1,2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98
7,36,0,-0.5,0.52,-3,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33
7,37,0,0,1,-2.5,1,16,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07
7,38,0,1,1.5,-1.33,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16
7,39,0,1,1.5,-1.33,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36
7,40,0,1,1.5,-1.33,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12
8,1,0,-3,3,-3,-1,11,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68
8,2,0,3,3,3,1,6,2,-1,1,1,1,0,0,0,0,2,6.1,6.17
8,3,0,1.01,-1,-1.03,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38
8,4,0,1.03,-0.66,-1.03,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81
8,5,0,0.03,-1.33,-1.03,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2
8,6,0,0.99,-0.79,-1.03,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36
8,7,0,-1.01,-1.51,-2.11,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31
8,8,0,-0.55,-0.47,-1.46,1,10,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31
8,9,0,-0.55,-0.47,-1.46,1,3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83
8,10,0,-1.12,-1.08,-2.28,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1
8,11,0,-0.66,-1.08,-1.5,1,5,2,-1,1,1,1,0,0,0,0,1,6.11,6.17
8,12,0,-0.66,-1.08,-1.5,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35
8,13,0,-1.01,-1.69,-1.5,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91
8,14,0,-0.39,-0.7,-0.75,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94
8,15,0,-0.39,-1.48,-0.75,-1,1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63
8,16,0,-0.39,-1.48,-0.75,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25
8,17,0,-0.85,-1.48,-1.17,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64
8,18,0,-0.85,-1.48,-1.17,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11
8,19,0,-1.5,-1.92,-2.52,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11
8,20,0,-0.71,-1.92,-1.1,1,11,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2
8,21,0,-0.29,-1.92,-0.44,1,12,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3
8,22,0,0.03,-0.83,-0.44,1,16,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07
8,23,0,0.03,-0.83,-0.44,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33
8,24,0,0.52,0.51,-0.44,1,2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98
8,25,0,0.01,0.51,-0.44,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21
8,26,0,-1,-0.48,-2.04,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28
8,27,0,-2,-2.04,-2.04,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62
8,28,0,-2,-2.04,-2.04,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12
8,29,0,-2.43,-2.04,-2.37,-1,5,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36
8,30,0,-2.84,-2.04,-2.86,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48
8,31,0,-2.84,-2.04,-2.86,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21
8,32,0,-2.84,-2.04,-2.86,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3
8,33,0,-2.55,-1.45,-2.86,1,1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01
8,34,0,-2.11,-1.02,-2.86,1,8,2,-1,1,1,1,0,0,0,0,4,5.89,5.98
8,35,0,-2.55,-2.08,-2.86,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84
8,36,0,-2.55,-2.08,-2.86,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36
8,37,0,-2.55,-2.08,-2.86,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25
8,38,0,-1.61,-1.01,-2.33,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16
8,39,0,-1.04,-1.01,-1.37,1,7,2,-1,1,1,1,0,0,0,0,3,5.82,5.88
8,40,0,-0.01,-1.01,-0.36,1,9,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07
9,1,0,-2.98,-2.91,-2.99,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2
9,2,0,1.06,2.08,0.97,1,3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83
9,3,0,2.92,2.08,2.85,1,7,2,-1,1,1,1,0,0,0,0,3,5.82,5.88
9,4,0,2.92,3,2.85,1,6,2,-1,1,1,1,0,0,0,0,2,6.1,6.17
9,5,0,-2.1,-2.12,-2.13,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21
9,6,0,-2.92,-2.99,-2.13,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35
9,7,0,-2.92,-2.99,-2.91,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62
9,8,0,2.06,2.02,1.98,1,16,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07
9,9,0,0.03,0.03,1.01,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21
9,10,0,2.97,2.94,2.87,1,12,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3
9,11,0,-2.99,-2.98,-2.99,-1,1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63
9,12,0,1.12,1.12,2.14,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33
9,13,0,-2.99,-2.99,-2.97,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84
9,14,0,1,1.06,1.03,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11
9,15,0,-2.1,-2.1,-2.03,-1,5,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36
9,16,0,2.95,2.97,2.86,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16
9,17,0,-2.91,-2.92,-2.89,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11
9,18,0,-2.91,-2.92,-2.89,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64
9,19,0,0.03,0.02,0.03,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12
9,20,0,1.99,2.15,2.08,1,8,2,-1,1,1,1,0,0,0,0,4,5.89,5.98
9,21,0,-2.98,-2.95,-2.98,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31
9,22,0,2.17,2.59,2.58,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94
9,23,0,-2.97,-2.97,-3,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91
9,24,0,-2.97,-2.97,-3,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48
9,25,0,0.07,0.04,0.01,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36
9,26,0,3,3,3,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36
9,27,0,-3,-3,-3,-1,11,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68
9,28,0,2.1,1.65,2.05,1,11,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2
9,29,0,2.1,2.26,1.85,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81
9,30,0,2.83,2.8,2.97,1,5,2,-1,1,1,1,0,0,0,0,1,6.11,6.17
9,31,0,2.83,2.8,2.97,1,10,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31
9,32,0,-3,-2.85,-3,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1
9,33,0,2.7,3,2.47,1,2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98
9,34,0,-2.53,-1.76,-2.7,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38
9,35,0,2.54,2.34,2.43,1,9,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07
9,36,0,-0.01,0.01,0,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3
9,37,0,-0.01,0.01,0,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25
9,38,0,-0.01,0.01,0,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25
9,39,0,2.7,3,2.59,1,1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01
9,40,0,-2.6,-2.95,-2.76,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28
10,1,0,1.83,0.93,1.19,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36
10,2,0,-0.93,-0.89,2.11,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28
10,3,0,1.14,0.98,-2.18,1,2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98
10,4,0,1.14,0.98,1.02,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33
10,5,0,1.14,2.06,2.1,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36
10,6,0,1.14,1.11,1.06,-1,1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63
10,7,0,2.08,1.11,2.08,1,3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83
10,8,0,2.08,-0.04,2.08,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11
10,9,0,2.08,2.05,2.08,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21
10,10,0,2.08,1.05,2.08,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91
10,11,0,-0.04,1.05,2.08,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25
10,12,0,2.05,1.05,1,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64
10,13,0,2.05,2.11,2.09,1,7,2,-1,1,1,1,0,0,0,0,3,5.82,5.88
10,14,0,2.05,-0.06,0.03,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62
10,15,0,2.05,2.05,-1.07,1,16,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07
10,16,0,2.05,2.05,1.09,1,10,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31
10,17,0,2.05,0,1.09,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38
10,18,0,2.05,2.07,1.09,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48
10,19,0,2.05,0.03,1.09,-1,11,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68
10,20,0,2.05,2.07,1.09,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1
10,21,0,2.05,-0.93,1.09,1,6,2,-1,1,1,1,0,0,0,0,2,6.1,6.17
10,22,0,-1.03,1.17,1.09,1,11,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2
10,23,0,2.08,-1.05,2.1,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35
10,24,0,0.04,1.05,-0.01,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84
10,25,0,2,-0.15,2.15,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31
10,26,0,1.11,-0.99,0.92,1,5,2,-1,1,1,1,0,0,0,0,1,6.11,6.17
10,27,0,1.11,1.16,2.14,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16
10,28,0,1.11,0,1.09,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3
10,29,0,1.11,2.08,1.09,1,1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01
10,30,0,1.11,-0.06,1.09,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81
10,31,0,1.11,2.12,1.09,1,8,2,-1,1,1,1,0,0,0,0,4,5.89,5.98
10,32,0,1.11,0.03,1.09,-1,5,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36
10,33,0,1.11,1.07,1.09,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94
10,34,0,1.11,1.07,-0.03,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2
10,35,0,1.11,1.07,-0.03,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25
10,36,0,1.11,-0.05,1.16,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12
10,37,0,1.11,2.1,1.16,1,12,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3
10,38,0,1.11,0,1.16,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11
10,39,0,1.11,2.05,-0.02,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21
10,40,0,1.11,2.05,1.01,1,9,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07
11,1,0,3,0,0,1,11,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2
11,2,0,3,1,2,1,6,2,-1,1,1,1,0,0,0,0,2,6.1,6.17
11,3,0,3,2,2,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16
11,4,0,3,-0.01,1,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84
11,5,0,1.01,-0.01,-0.01,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31
11,6,0,1.01,-0.01,-0.01,1,12,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3
11,7,0,1.01,-0.01,-0.99,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62
11,8,0,0,-0.01,-0.99,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48
11,9,0,0,-0.01,-0.99,1,3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83
11,10,0,0,-1.01,-0.99,-1,11,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68
11,11,0,-1.01,-1.01,-0.99,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2
11,12,0,-1.01,-1.01,-0.99,1,8,2,-1,1,1,1,0,0,0,0,4,5.89,5.98
11,13,0,-1.01,-1.01,-0.99,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11
11,14,0,-1.01,-1.01,-0.99,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28
11,15,0,-1.01,-1.01,-0.99,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36
11,16,0,-0.52,-0.5,-0.99,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94
11,17,0,-0.52,-0.5,-0.99,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64
11,18,0,-2.03,-0.5,-2.09,-1,1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63
11,19,0,-1.07,-0.5,-0.93,1,7,2,-1,1,1,1,0,0,0,0,3,5.82,5.88
11,20,0,-1.07,-0.03,-0.93,1,2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98
11,21,0,-1.07,-0.03,-0.93,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3
11,22,0,-1.07,-0.03,-0.93,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21
11,23,0,-1.07,-0.03,-0.93,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25
11,24,0,-1.07,-0.03,-0.93,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33
11,25,0,-1.07,0.26,-0.93,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81
11,26,0,-0.41,0.26,-0.46,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36
11,27,0,-0.41,0.26,-0.46,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21
11,28,0,-0.41,0.26,-0.46,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25
11,29,0,-0.59,0.26,-0.54,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1
11,30,0,-0.59,0.26,-0.54,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12
11,31,0,-1.59,0.26,-1.88,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11
11,32,0,-2.05,0.26,-1.88,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35
11,33,0,-1.63,0.27,-1.88,1,10,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31
11,34,0,-1.63,0.27,-2.06,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38
11,35,0,-1.63,0.27,-2.06,-1,5,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36
11,36,0,-1.03,0.27,-1.34,1,9,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07
11,37,0,-1.03,0.5,-1.34,1,16,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07
11,38,0,-0.69,0.5,-0.64,1,5,2,-1,1,1,1,0,0,0,0,1,6.11,6.17
11,39,0,-0.69,0.94,-0.64,1,1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01
11,40,0,-1.05,-0.05,-0.64,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91
12,1,0,1,1.05,1.05,1,2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98
12,2,0,-2.09,-2.03,-2.05,-1,1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63
12,3,0,0,0.77,0.93,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12
12,4,0,-2.57,-2.6,-2.55,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21
12,5,0,2.13,2.46,2.07,1,8,2,-1,1,1,1,0,0,0,0,4,5.89,5.98
12,6,0,1.55,1.64,1.69,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21
12,7,0,2.12,2.16,2.13,1,9,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07
12,8,0,2.62,2.75,2.77,1,7,2,-1,1,1,1,0,0,0,0,3,5.82,5.88
12,9,0,-2.52,-2.52,-2.65,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11
12,10,0,-2.42,-2.4,-2.8,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48
12,11,0,2.65,2.52,2.67,1,1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01
12,12,0,2.65,2.6,2.81,1,12,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3
12,13,0,0.07,0.08,0.1,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25
12,14,0,-1.8,-1.77,-1.67,-1,5,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36
12,15,0,-2.7,-2.79,-2.75,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91
12,16,0,3,3,3,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36
12,17,0,-2.94,-2.81,-2.94,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28
12,18,0,-1,-0.9,-0.9,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62
12,19,0,2.57,2.66,2.7,1,6,2,-1,1,1,1,0,0,0,0,2,6.1,6.17
12,20,0,-3,-3,-3,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84
12,21,0,3,3,3,1,11,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2
12,22,0,3,3,3,1,16,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07
12,23,0,-2.06,-2.16,-2.13,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64
12,24,0,-2.58,-2.57,-2.57,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31
12,25,0,3,3,3,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16
12,26,0,-2.47,-2.43,-2.63,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2
12,27,0,1.03,1.01,0.97,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11
12,28,0,3,3,3,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94
12,29,0,3,3,3,1,3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83
12,30,0,-3,-3,-3,-1,11,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68
12,31,0,0.08,0.12,0.08,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25
12,32,0,-2.82,-2.8,-2.8,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1
12,33,0,0.03,0.08,0.12,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3
12,34,0,3,3,3,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81
12,35,0,-2.1,-2.17,-2.1,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38
12,36,0,0.01,0,0.07,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36
12,37,0,-2.08,-2,-2.58,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35
12,38,0,1.01,1.13,1.06,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33
12,39,0,3,3,3,1,5,2,-1,1,1,1,0,0,0,0,1,6.11,6.17
12,40,0,3,3,3,1,10,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31
13,1,0,3,2.1,2.14,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16
13,2,0,3,2.1,2.45,1,7,2,-1,1,1,1,0,0,0,0,3,5.82,5.88
13,3,0,3,2.1,2.65,1,10,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31
13,4,0,1.6,-0.98,-0.97,-1,1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63
13,5,0,-1.01,-0.98,-2.05,-1,11,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68
13,6,0,1.06,1.06,1.07,1,12,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3
13,7,0,1.32,1.39,1.43,1,11,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2
13,8,0,0.78,0.75,0.83,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38
13,9,0,1.17,1.16,0.83,1,2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98
13,10,0,1.17,1.16,0.83,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3
13,11,0,1.69,1.63,1.77,1,9,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07
13,12,0,1.69,1.63,1.77,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21
13,13,0,0.56,0.48,0.35,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35
13,14,0,0.97,1.23,1.15,1,3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83
13,15,0,0.5,0.61,0.63,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48
13,16,0,1.07,1.26,1.5,1,5,2,-1,1,1,1,0,0,0,0,1,6.11,6.17
13,17,0,1.07,1.26,1.5,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36
13,18,0,0.46,-0.52,0.56,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91
13,19,0,0.08,-0.52,-0.09,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1
13,20,0,1.14,1,0.99,1,6,2,-1,1,1,1,0,0,0,0,2,6.1,6.17
13,21,0,1.14,1,0.99,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11
13,22,0,0.4,0.51,0.58,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28
13,23,0,-0.24,-0.17,-0.38,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2
13,24,0,-0.24,-0.17,-0.38,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33
13,25,0,1.4,1.4,1.45,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36
13,26,0,1.4,1.4,1.45,1,8,2,-1,1,1,1,0,0,0,0,4,5.89,5.98
13,27,0,-0.37,-0.45,-0.35,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21
13,28,0,-0.37,-0.45,-0.35,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62
13,29,0,-0.85,-0.84,-1.38,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84
13,30,0,-0.85,-0.84,-1.38,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12
13,31,0,-0.85,-0.84,-1.38,-1,5,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36
13,32,0,-0.85,-0.84,-1.38,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25
13,33,0,0.6,0.38,0.54,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94
13,34,0,1.61,1.62,0.54,1,1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01
13,35,0,1.61,1.62,1.42,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81
13,36,0,0.53,0.54,0.69,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64
13,37,0,0.62,0.54,0.69,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25
13,38,0,-0.14,-0.4,0.03,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11
13,39,0,0.54,0.66,0.62,1,16,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07
13,40,0,-0.63,-0.3,-0.47,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31
14,1,0,2.39,1.89,2.32,1,8,2,-1,1,1,1,0,0,0,0,4,5.89,5.98
14,2,0,-1.76,-2.05,-1.03,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1
14,3,0,2.66,2.7,1.87,1,16,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07
14,4,0,3,3,2.26,1,2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98
14,5,0,2.56,2.48,2.97,1,9,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07
14,6,0,1.07,1.24,-1.23,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62
14,7,0,1.77,3,1.23,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16
14,8,0,-0.51,-0.55,1.03,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31
