ID,d0_s1,Pair,Length,Total_IMPR,Total_BEH,BEH1,BEH2,BEH3,BEH4,BEH5,BEH6,BEH7,BEH8,BEH9,BEH10,BEH11,BEH12,BEH13,BEH14,BEH15,BEH16,IMPR1,IMPR2,IMPR3,IMPR4,IMPR5,IMPR6,IMPR7,IMPR8,IMPR9,IMPR10,IMPR11,IMPR12,IMPR13,IMPR14,IMPR15,IMPR16
201,1,137,10,.46|2.45|-.17|-.57|.00|.00|2.24|-.93|-.96|1.85|,negposnegnegneutneutposnegnegpos,neg,pos,neg,neg,neut,neut,pos,neg,neg,pos,NA,NA,NA,NA,NA,NA,.46,2.45,-.17,-.57,.00,.00,2.24,-.93,-.96,1.85,NA,NA,NA,NA,NA,NA
65,0,138,10,-.79|-.25|-.88|-2.02|-2.02|-1.81|-2.10|-1.51|-1.38|-1.79|,negposnegnegneutposnegposnegneg,neg,pos,neg,neg,neut,pos,neg,pos,neg,neg,NA,NA,NA,NA,NA,NA,-.79,-.25,-.88,-2.02,-2.02,-1.81,-2.10,-1.51,-1.38,-1.79,NA,NA,NA,NA,NA,NA
9,0,138,10,-2.10|2.95|-2.91|-2.91|.03|1.99|-2.98|2.17|-2.97|-2.97|,negposnegnegneutposnegposnegneg,neg,pos,neg,neg,neut,pos,neg,pos,neg,neg,NA,NA,NA,NA,NA,NA,-2.10,2.95,-2.91,-2.91,.03,1.99,-2.98,2.17,-2.97,-2.97,NA,NA,NA,NA,NA,NA
29,0,138,10,-3.00|2.56|-.85|-2.00|.10|2.19|-.73|2.51|-.36|-2.48|,negposnegnegneutposnegposnegneg,neg,pos,neg,neg,neut,pos,neg,pos,neg,neg,NA,NA,NA,NA,NA,NA,-3.00,2.56,-.85,-2.00,.10,2.19,-.73,2.51,-.36,-2.48,NA,NA,NA,NA,NA,NA
12,0,139,10,-2.70|3.00|-2.94|-1.00|2.57|-3.00|3.00|3.00|-2.06|-2.58|,negposnegnegposnegposposnegneg,neg,pos,neg,neg,pos,neg,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,-2.70,3.00,-2.94,-1.00,2.57,-3.00,3.00,3.00,-2.06,-2.58,NA,NA,NA,NA,NA,NA
202,1,139,10,-1.16|1.73|-1.83|-1.61|1.33|.13|1.13|1.62|-1.40|-1.28|,negposnegnegposnegposposnegneg,neg,pos,neg,neg,pos,neg,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,-1.16,1.73,-1.83,-1.61,1.33,.13,1.13,1.62,-1.40,-1.28,NA,NA,NA,NA,NA,NA
68,0,140,10,.84|.84|-1.45|-2.14|-1.24|.46|.84|1.46|1.46|1.55|,negposnegnegposneutposposposneut,neg,pos,neg,neg,pos,neut,pos,pos,pos,neut,NA,NA,NA,NA,NA,NA,.84,.84,-1.45,-2.14,-1.24,.46,.84,1.46,1.46,1.55,NA,NA,NA,NA,NA,NA
122,1,140,10,-3.00|-.09|-2.99|-2.99|-2.99|.01|-.92|1.06|2.04|-.01|,negposnegnegposneutposposposneut,neg,pos,neg,neg,pos,neut,pos,pos,pos,neut,NA,NA,NA,NA,NA,NA,-3.00,-.09,-2.99,-2.99,-2.99,.01,-.92,1.06,2.04,-.01,NA,NA,NA,NA,NA,NA
200,1,141,10,-3.00|3.00|3.00|-3.00|2.11|3.00|-3.00|-3.00|2.09|-2.07|,negposnegnegposposnegnegposneg,neg,pos,neg,neg,pos,pos,neg,neg,pos,neg,NA,NA,NA,NA,NA,NA,-3.00,3.00,3.00,-3.00,2.11,3.00,-3.00,-3.00,2.09,-2.07,NA,NA,NA,NA,NA,NA
151,1,141,10,-.96|2.06|-2.05|-1.11|1.96|1.96|-2.05|-2.05|2.06|-2.05|,negposnegnegposposnegnegposneg,neg,pos,neg,neg,pos,pos,neg,neg,pos,neg,NA,NA,NA,NA,NA,NA,-.96,2.06,-2.05,-1.11,1.96,1.96,-2.05,-2.05,2.06,-2.05,NA,NA,NA,NA,NA,NA
18,0,142,10,-1.03|-1.03|-3.00|-3.00|3.00|3.00|1.99|2.05|-1.04|-3.00|,negposnegnegposposposposnegneg,neg,pos,neg,neg,pos,pos,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,-1.03,-1.03,-3.00,-3.00,3.00,3.00,1.99,2.05,-1.04,-3.00,NA,NA,NA,NA,NA,NA
67,0,142,10,-3.00|3.00|-2.07|-2.07|2.07|2.07|3.00|3.00|-2.05|-3.00|,negposnegnegposposposposnegneg,neg,pos,neg,neg,pos,pos,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,-3.00,3.00,-2.07,-2.07,2.07,2.07,3.00,3.00,-2.05,-3.00,NA,NA,NA,NA,NA,NA
203,1,142,10,1.08|1.50|1.11|.53|.85|1.24|1.55|1.83|1.19|.88|,negposnegnegposposposposnegneg,neg,pos,neg,neg,pos,pos,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,1.08,1.50,1.11,.53,.85,1.24,1.55,1.83,1.19,.88,NA,NA,NA,NA,NA,NA
126,1,143,10,1.21|1.61|1.14|1.38|.85|1.38|1.18|1.74|1.12|1.76|,negposnegneutnegnegneutpospospos,neg,pos,neg,neut,neg,neg,neut,pos,pos,pos,NA,NA,NA,NA,NA,NA,1.21,1.61,1.14,1.38,.85,1.38,1.18,1.74,1.12,1.76,NA,NA,NA,NA,NA,NA
137,1,143,10,-.43|-.43|-.62|-.62|-.82|-1.15|-1.15|-.90|-.79|-.65|,negposnegneutnegnegneutpospospos,neg,pos,neg,neut,neg,neg,neut,pos,pos,pos,NA,NA,NA,NA,NA,NA,-.43,-.43,-.62,-.62,-.82,-1.15,-1.15,-.90,-.79,-.65,NA,NA,NA,NA,NA,NA
179,1,144,10,1.01|3.00|.08|3.00|2.04|3.00|-1.88|.00|-1.04|3.00|,negposnegneutnegneutnegposnegpos,neg,pos,neg,neut,neg,neut,neg,pos,neg,pos,NA,NA,NA,NA,NA,NA,1.01,3.00,.08,3.00,2.04,3.00,-1.88,.00,-1.04,3.00,NA,NA,NA,NA,NA,NA
108,1,144,10,1.55|1.71|-1.15|-1.15|-1.15|-1.15|-1.15|-1.15|-1.15|-1.15|,negposnegneutnegneutnegposnegpos,neg,pos,neg,neut,neg,neut,neg,pos,neg,pos,NA,NA,NA,NA,NA,NA,1.55,1.71,-1.15,-1.15,-1.15,-1.15,-1.15,-1.15,-1.15,-1.15,NA,NA,NA,NA,NA,NA
96,0,145,10,2.26|2.34|.62|-1.42|-1.77|-2.43|1.42|1.92|.55|1.92|,negposnegneutneutposposnegnegneg,neg,pos,neg,neut,neut,pos,pos,neg,neg,neg,NA,NA,NA,NA,NA,NA,2.26,2.34,.62,-1.42,-1.77,-2.43,1.42,1.92,.55,1.92,NA,NA,NA,NA,NA,NA
206,1,145,10,-2.00|-1.77|-1.83|-1.83|-1.83|.53|1.50|1.31|-.93|-1.37|,negposnegneutneutposposnegnegneg,neg,pos,neg,neut,neut,pos,pos,neg,neg,neg,NA,NA,NA,NA,NA,NA,-2.00,-1.77,-1.83,-1.83,-1.83,.53,1.50,1.31,-.93,-1.37,NA,NA,NA,NA,NA,NA
189,1,146,10,-3.00|-.89|-1.65|-1.65|-.40|-1.10|-1.68|.30|-.79|1.18|,negposnegneutposnegnegposnegpos,neg,pos,neg,neut,pos,neg,neg,pos,neg,pos,NA,NA,NA,NA,NA,NA,-3.00,-.89,-1.65,-1.65,-.40,-1.10,-1.68,.30,-.79,1.18,NA,NA,NA,NA,NA,NA
20,0,146,10,-1.08|3.00|3.00|1.11|3.00|1.03|-3.00|3.00|-2.05|3.00|,negposnegneutposnegnegposnegpos,neg,pos,neg,neut,pos,neg,neg,pos,neg,pos,NA,NA,NA,NA,NA,NA,-1.08,3.00,3.00,1.11,3.00,1.03,-3.00,3.00,-2.05,3.00,NA,NA,NA,NA,NA,NA
63,0,146,10,-2.99|-2.02|-2.99|-2.07|-2.07|-2.99|-2.99|-2.07|-3.00|-3.00|,negposnegneutposnegnegposnegpos,neg,pos,neg,neut,pos,neg,neg,pos,neg,pos,NA,NA,NA,NA,NA,NA,-2.99,-2.02,-2.99,-2.07,-2.07,-2.99,-2.99,-2.07,-3.00,-3.00,NA,NA,NA,NA,NA,NA
144,1,146,10,-1.03|-1.03|-1.24|-1.24|-.85|-1.41|-1.66|-1.30|-1.30|-1.13|,negposnegneutposnegnegposnegpos,neg,pos,neg,neut,pos,neg,neg,pos,neg,pos,NA,NA,NA,NA,NA,NA,-1.03,-1.03,-1.24,-1.24,-.85,-1.41,-1.66,-1.30,-1.30,-1.13,NA,NA,NA,NA,NA,NA
50,0,147,10,-1.03|2.10|-.92|.03|2.02|2.02|2.02|-2.03|.01|1.05|,negposnegneutposneutposnegneutpos,neg,pos,neg,neut,pos,neut,pos,neg,neut,pos,NA,NA,NA,NA,NA,NA,-1.03,2.10,-.92,.03,2.02,2.02,2.02,-2.03,.01,1.05,NA,NA,NA,NA,NA,NA
206,1,147,10,.14|.89|-2.15|-.02|.48|-.05|1.72|-.51|-.03|1.19|,negposnegneutposneutposnegneutpos,neg,pos,neg,neut,pos,neut,pos,neg,neut,pos,NA,NA,NA,NA,NA,NA,.14,.89,-2.15,-.02,.48,-.05,1.72,-.51,-.03,1.19,NA,NA,NA,NA,NA,NA
128,1,148,10,-1.79|2.92|-2.37|.09|2.77|2.77|2.77|3.00|3.00|.33|,negposnegneutposneutposposposneg,neg,pos,neg,neut,pos,neut,pos,pos,pos,neg,NA,NA,NA,NA,NA,NA,-1.79,2.92,-2.37,.09,2.77,2.77,2.77,3.00,3.00,.33,NA,NA,NA,NA,NA,NA
169,1,148,10,1.18|1.31|1.29|1.29|1.40|1.40|1.50|1.65|1.80|1.77|,negposnegneutposneutposposposneg,neg,pos,neg,neut,pos,neut,pos,pos,pos,neg,NA,NA,NA,NA,NA,NA,1.18,1.31,1.29,1.29,1.40,1.40,1.50,1.65,1.80,1.77,NA,NA,NA,NA,NA,NA
78,0,149,10,-2.99|3.00|-2.99|3.00|-2.99|-2.99|3.00|-2.99|1.05|2.99|,negposnegposnegnegposnegpospos,neg,pos,neg,pos,neg,neg,pos,neg,pos,pos,NA,NA,NA,NA,NA,NA,-2.99,3.00,-2.99,3.00,-2.99,-2.99,3.00,-2.99,1.05,2.99,NA,NA,NA,NA,NA,NA
57,0,149,10,-2.10|2.00|-3.00|1.01|-3.00|-2.06|1.06|-1.05|.96|-.06|,negposnegposnegnegposnegpospos,neg,pos,neg,pos,neg,neg,pos,neg,pos,pos,NA,NA,NA,NA,NA,NA,-2.10,2.00,-3.00,1.01,-3.00,-2.06,1.06,-1.05,.96,-.06,NA,NA,NA,NA,NA,NA
179,1,150,10,-1.04|3.00|-2.99|3.00|3.00|-1.99|3.00|3.00|-1.01|3.00|,negposnegposnegnegposposnegpos,neg,pos,neg,pos,neg,neg,pos,pos,neg,pos,NA,NA,NA,NA,NA,NA,-1.04,3.00,-2.99,3.00,3.00,-1.99,3.00,3.00,-1.01,3.00,NA,NA,NA,NA,NA,NA
66,0,150,10,-3.00|-.85|-1.98|-1.98|-2.92|-2.92|-.10|1.81|1.81|2.09|,negposnegposnegnegposposnegpos,neg,pos,neg,pos,neg,neg,pos,pos,neg,pos,NA,NA,NA,NA,NA,NA,-3.00,-.85,-1.98,-1.98,-2.92,-2.92,-.10,1.81,1.81,2.09,NA,NA,NA,NA,NA,NA
117,1,151,10,1.06|2.05|.51|.38|-1.08|-1.08|-2.05|-2.05|.04|.04|,negposnegposnegneutnegneutposneut,neg,pos,neg,pos,neg,neut,neg,neut,pos,neut,NA,NA,NA,NA,NA,NA,1.06,2.05,.51,.38,-1.08,-1.08,-2.05,-2.05,.04,.04,NA,NA,NA,NA,NA,NA
159,1,151,10,-2.26|-2.26|-2.26|-2.26|-2.26|-2.26|-2.26|-2.26|-2.26|-2.26|,negposnegposnegneutnegneutposneut,neg,pos,neg,pos,neg,neut,neg,neut,pos,neut,NA,NA,NA,NA,NA,NA,-2.26,-2.26,-2.26,-2.26,-2.26,-2.26,-2.26,-2.26,-2.26,-2.26,NA,NA,NA,NA,NA,NA
26,0,152,10,-2.59|-2.59|-2.72|-2.72|-2.72|-2.72|-2.72|-2.72|-2.12|-2.12|,negposnegposnegneutposposposneg,neg,pos,neg,pos,neg,neut,pos,pos,pos,neg,NA,NA,NA,NA,NA,NA,-2.59,-2.59,-2.72,-2.72,-2.72,-2.72,-2.72,-2.72,-2.12,-2.12,NA,NA,NA,NA,NA,NA
140,1,152,10,-1.70|-1.15|-1.53|-1.08|-1.77|-1.77|-1.77|-1.50|-1.04|-1.27|,negposnegposnegneutposposposneg,neg,pos,neg,pos,neg,neut,pos,pos,pos,neg,NA,NA,NA,NA,NA,NA,-1.70,-1.15,-1.53,-1.08,-1.77,-1.77,-1.77,-1.50,-1.04,-1.27,NA,NA,NA,NA,NA,NA
186,1,153,10,-1.03|.91|-.97|1.13|-1.88|.32|1.03|1.03|2.08|.68|,negposnegposnegposneutneutposneg,neg,pos,neg,pos,neg,pos,neut,neut,pos,neg,NA,NA,NA,NA,NA,NA,-1.03,.91,-.97,1.13,-1.88,.32,1.03,1.03,2.08,.68,NA,NA,NA,NA,NA,NA
80,0,153,10,-3.00|-1.01|-2.08|-1.46|-2.68|-1.00|-1.00|-1.00|-.06|-.99|,negposnegposnegposneutneutposneg,neg,pos,neg,pos,neg,pos,neut,neut,pos,neg,NA,NA,NA,NA,NA,NA,-3.00,-1.01,-2.08,-1.46,-2.68,-1.00,-1.00,-1.00,-.06,-.99,NA,NA,NA,NA,NA,NA
130,1,153,10,-3.00|2.20|-3.00|2.05|-3.00|3.00|3.00|.00|3.00|-3.00|,negposnegposnegposneutneutposneg,neg,pos,neg,pos,neg,pos,neut,neut,pos,neg,NA,NA,NA,NA,NA,NA,-3.00,2.20,-3.00,2.05,-3.00,3.00,3.00,.00,3.00,-3.00,NA,NA,NA,NA,NA,NA
94,0,154,10,.00|.99|.50|1.00|.50|1.00|1.00|-.50|-1.00|.50|,negposnegposnegposposnegnegpos,neg,pos,neg,pos,neg,pos,pos,neg,neg,pos,NA,NA,NA,NA,NA,NA,.00,.99,.50,1.00,.50,1.00,1.00,-.50,-1.00,.50,NA,NA,NA,NA,NA,NA
135,1,154,10,-1.08|.02|-3.00|-.03|-.76|3.00|3.00|-3.00|-3.00|3.00|,negposnegposnegposposnegnegpos,neg,pos,neg,pos,neg,pos,pos,neg,neg,pos,NA,NA,NA,NA,NA,NA,-1.08,.02,-3.00,-.03,-.76,3.00,3.00,-3.00,-3.00,3.00,NA,NA,NA,NA,NA,NA
149,1,155,10,-2.27|1.68|-1.74|.88|-.69|.59|.59|-1.44|.65|-1.23|,negposnegposnegposposnegposneg,neg,pos,neg,pos,neg,pos,pos,neg,pos,neg,NA,NA,NA,NA,NA,NA,-2.27,1.68,-1.74,.88,-.69,.59,.59,-1.44,.65,-1.23,NA,NA,NA,NA,NA,NA
8,0,155,10,1.01|1.03|.03|.99|-1.01|-.55|-.55|-1.12|-.66|-.66|,negposnegposnegposposnegposneg,neg,pos,neg,pos,neg,pos,pos,neg,pos,neg,NA,NA,NA,NA,NA,NA,1.01,1.03,.03,.99,-1.01,-.55,-.55,-1.12,-.66,-.66,NA,NA,NA,NA,NA,NA
74,0,155,10,-1.00|2.06|.00|1.39|-2.07|3.00|3.00|-3.00|3.00|-.95|,negposnegposnegposposnegposneg,neg,pos,neg,pos,neg,pos,pos,neg,pos,neg,NA,NA,NA,NA,NA,NA,-1.00,2.06,.00,1.39,-2.07,3.00,3.00,-3.00,3.00,-.95,NA,NA,NA,NA,NA,NA
198,1,156,10,.59|.72|.54|.60|.55|.83|.90|.99|.91|.70|,negposnegposnegposposposneutneg,neg,pos,neg,pos,neg,pos,pos,pos,neut,neg,NA,NA,NA,NA,NA,NA,.59,.72,.54,.60,.55,.83,.90,.99,.91,.70,NA,NA,NA,NA,NA,NA
100,0,156,10,-3.00|2.77|-3.00|2.89|-2.65|3.00|3.00|3.00|1.93|-3.00|,negposnegposnegposposposneutneg,neg,pos,neg,pos,neg,pos,pos,pos,neut,neg,NA,NA,NA,NA,NA,NA,-3.00,2.77,-3.00,2.89,-2.65,3.00,3.00,3.00,1.93,-3.00,NA,NA,NA,NA,NA,NA
70,0,157,10,-1.71|1.12|-1.47|1.31|.00|-2.71|-3.00|-2.92|2.04|2.83|,negposnegposneutnegnegnegpospos,neg,pos,neg,pos,neut,neg,neg,neg,pos,pos,NA,NA,NA,NA,NA,NA,-1.71,1.12,-1.47,1.31,.00,-2.71,-3.00,-2.92,2.04,2.83,NA,NA,NA,NA,NA,NA
34,0,157,10,.00|3.00|.00|1.55|.00|-2.97|-2.97|-2.97|1.00|2.05|,negposnegposneutnegnegnegpospos,neg,pos,neg,pos,neut,neg,neg,neg,pos,pos,NA,NA,NA,NA,NA,NA,.00,3.00,.00,1.55,.00,-2.97,-2.97,-2.97,1.00,2.05,NA,NA,NA,NA,NA,NA
21,0,158,10,-2.02|1.06|-.08|.41|.41|-2.15|1.23|1.23|-.95|-2.99|,negposnegposneutnegposposnegneg,neg,pos,neg,pos,neut,neg,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,-2.02,1.06,-.08,.41,.41,-2.15,1.23,1.23,-.95,-2.99,NA,NA,NA,NA,NA,NA
38,0,158,10,-1.95|1.88|-2.09|2.40|.08|-.70|1.37|2.07|.17|-1.57|,negposnegposneutnegposposnegneg,neg,pos,neg,pos,neut,neg,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,-1.95,1.88,-2.09,2.40,.08,-.70,1.37,2.07,.17,-1.57,NA,NA,NA,NA,NA,NA
164,1,159,10,-3.00|-2.80|-3.00|-2.77|-2.77|-2.64|-2.64|-2.77|-2.46|-2.46|,negposnegposneutposneutnegposneut,neg,pos,neg,pos,neut,pos,neut,neg,pos,neut,NA,NA,NA,NA,NA,NA,-3.00,-2.80,-3.00,-2.77,-2.77,-2.64,-2.64,-2.77,-2.46,-2.46,NA,NA,NA,NA,NA,NA
93,0,159,10,-2.99|3.00|-2.99|3.00|.01|3.00|.02|-2.99|3.00|-.01|,negposnegposneutposneutnegposneut,neg,pos,neg,pos,neut,pos,neut,neg,pos,neut,NA,NA,NA,NA,NA,NA,-2.99,3.00,-2.99,3.00,.01,3.00,.02,-2.99,3.00,-.01,NA,NA,NA,NA,NA,NA
41,0,160,10,2.10|2.88|2.88|2.88|-2.12|-2.50|1.34|2.39|2.39|2.39|,negposnegposneutposposposnegneg,neg,pos,neg,pos,neut,pos,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,2.10,2.88,2.88,2.88,-2.12,-2.50,1.34,2.39,2.39,2.39,NA,NA,NA,NA,NA,NA
100,0,160,10,-3.00|-2.20|-2.20|.03|.03|-3.00|-3.00|-3.00|2.77|-3.00|,negposnegposneutposposposnegneg,neg,pos,neg,pos,neut,pos,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,-3.00,-2.20,-2.20,.03,.03,-3.00,-3.00,-3.00,2.77,-3.00,NA,NA,NA,NA,NA,NA
19,0,161,10,1.20|1.20|1.69|.56|.56|.86|.86|-2.01|1.50|1.50|,negposnegposposnegnegnegnegneg,neg,pos,neg,pos,pos,neg,neg,neg,neg,neg,NA,NA,NA,NA,NA,NA,1.20,1.20,1.69,.56,.56,.86,.86,-2.01,1.50,1.50,NA,NA,NA,NA,NA,NA
160,1,161,10,-.36|1.24|1.80|-2.99|-.37|.63|.36|1.28|-1.99|-2.52|,negposnegposposnegnegnegnegneg,neg,pos,neg,pos,pos,neg,neg,neg,neg,neg,NA,NA,NA,NA,NA,NA,-.36,1.24,1.80,-2.99,-.37,.63,.36,1.28,-1.99,-2.52,NA,NA,NA,NA,NA,NA
141,1,161,10,-1.32|2.48|2.48|2.48|2.48|-1.34|-1.96|-2.36|-3.00|-2.48|,negposnegposposnegnegnegnegneg,neg,pos,neg,pos,pos,neg,neg,neg,neg,neg,NA,NA,NA,NA,NA,NA,-1.32,2.48,2.48,2.48,2.48,-1.34,-1.96,-2.36,-3.00,-2.48,NA,NA,NA,NA,NA,NA
42,0,162,10,-3.00|3.00|-3.00|1.91|2.01|-3.00|-3.00|-1.33|1.08|1.08|,negposnegposposnegnegnegneutneut,neg,pos,neg,pos,pos,neg,neg,neg,neut,neut,NA,NA,NA,NA,NA,NA,-3.00,3.00,-3.00,1.91,2.01,-3.00,-3.00,-1.33,1.08,1.08,NA,NA,NA,NA,NA,NA
83,0,162,10,-1.00|3.00|-3.00|3.00|3.00|-3.00|-3.00|-3.00|.30|.30|,negposnegposposnegnegnegneutneut,neg,pos,neg,pos,pos,neg,neg,neg,neut,neut,NA,NA,NA,NA,NA,NA,-1.00,3.00,-3.00,3.00,3.00,-3.00,-3.00,-3.00,.30,.30,NA,NA,NA,NA,NA,NA
105,1,163,10,-.64|.29|-.04|.52|.82|.29|-.26|-.26|-.26|-.48|,negposnegposposnegnegneutposneg,neg,pos,neg,pos,pos,neg,neg,neut,pos,neg,NA,NA,NA,NA,NA,NA,-.64,.29,-.04,.52,.82,.29,-.26,-.26,-.26,-.48,NA,NA,NA,NA,NA,NA
42,0,163,10,-3.00|3.00|-2.99|3.00|3.00|-2.99|-2.70|.02|2.39|-1.43|,negposnegposposnegnegneutposneg,neg,pos,neg,pos,pos,neg,neg,neut,pos,neg,NA,NA,NA,NA,NA,NA,-3.00,3.00,-2.99,3.00,3.00,-2.99,-2.70,.02,2.39,-1.43,NA,NA,NA,NA,NA,NA
12,0,164,10,-1.00|2.57|-3.00|3.00|3.00|-2.06|-2.58|3.00|-2.47|1.03|,negposnegposposnegnegposnegneut,neg,pos,neg,pos,pos,neg,neg,pos,neg,neut,NA,NA,NA,NA,NA,NA,-1.00,2.57,-3.00,3.00,3.00,-2.06,-2.58,3.00,-2.47,1.03,NA,NA,NA,NA,NA,NA
94,0,164,10,.50|1.00|.50|1.00|1.00|-.50|-1.00|.50|-1.00|-1.00|,negposnegposposnegnegposnegneut,neg,pos,neg,pos,pos,neg,neg,pos,neg,neut,NA,NA,NA,NA,NA,NA,.50,1.00,.50,1.00,1.00,-.50,-1.00,.50,-1.00,-1.00,NA,NA,NA,NA,NA,NA
88,0,165,10,-2.00|-1.72|-1.83|-2.11|-.98|-2.37|-2.37|-2.67|-2.06|-2.14|,negposnegposposnegneutnegposneg,neg,pos,neg,pos,pos,neg,neut,neg,pos,neg,NA,NA,NA,NA,NA,NA,-2.00,-1.72,-1.83,-2.11,-.98,-2.37,-2.37,-2.67,-2.06,-2.14,NA,NA,NA,NA,NA,NA
70,0,165,10,-2.02|2.10|-2.46|1.51|2.26|-1.73|.00|-2.46|2.67|-1.71|,negposnegposposnegneutnegposneg,neg,pos,neg,pos,pos,neg,neut,neg,pos,neg,NA,NA,NA,NA,NA,NA,-2.02,2.10,-2.46,1.51,2.26,-1.73,.00,-2.46,2.67,-1.71,NA,NA,NA,NA,NA,NA
39,0,166,10,-2.03|-1.69|-1.69|-1.15|-.97|-.97|-.97|-.70|-.70|-.70|,negposnegposposnegneutpospospos,neg,pos,neg,pos,pos,neg,neut,pos,pos,pos,NA,NA,NA,NA,NA,NA,-2.03,-1.69,-1.69,-1.15,-.97,-.97,-.97,-.70,-.70,-.70,NA,NA,NA,NA,NA,NA
193,1,166,10,-1.19|1.66|-2.99|3.00|-.03|-2.99|-.01|2.28|2.28|2.15|,negposnegposposnegneutpospospos,neg,pos,neg,pos,pos,neg,neut,pos,pos,pos,NA,NA,NA,NA,NA,NA,-1.19,1.66,-2.99,3.00,-.03,-2.99,-.01,2.28,2.28,2.15,NA,NA,NA,NA,NA,NA
81,0,167,10,-.52|.51|-.47|.00|.57|-.50|.44|-.49|-.77|.99|,negposnegposposnegposnegnegpos,neg,pos,neg,pos,pos,neg,pos,neg,neg,pos,NA,NA,NA,NA,NA,NA,-.52,.51,-.47,.00,.57,-.50,.44,-.49,-.77,.99,NA,NA,NA,NA,NA,NA
8,0,167,10,.03|.99|-1.01|-.55|-.55|-1.12|-.66|-.66|-1.01|-.39|,negposnegposposnegposnegnegpos,neg,pos,neg,pos,pos,neg,pos,neg,neg,pos,NA,NA,NA,NA,NA,NA,.03,.99,-1.01,-.55,-.55,-1.12,-.66,-.66,-1.01,-.39,NA,NA,NA,NA,NA,NA
53,0,168,10,-2.16|2.10|-2.17|1.39|1.39|-1.57|-1.57|-3.00|-3.00|2.17|,negposnegposposnegposnegneutpos,neg,pos,neg,pos,pos,neg,pos,neg,neut,pos,NA,NA,NA,NA,NA,NA,-2.16,2.10,-2.17,1.39,1.39,-1.57,-1.57,-3.00,-3.00,2.17,NA,NA,NA,NA,NA,NA
149,1,168,10,-1.74|.88|-.69|.59|.59|-1.44|.65|-1.23|-.05|.46|,negposnegposposnegposnegneutpos,neg,pos,neg,pos,pos,neg,pos,neg,neut,pos,NA,NA,NA,NA,NA,NA,-1.74,.88,-.69,.59,.59,-1.44,.65,-1.23,-.05,.46,NA,NA,NA,NA,NA,NA
84,0,168,10,-1.63|-1.63|-1.72|-1.58|-1.43|-1.79|-1.66|-1.66|-1.66|-1.47|,negposnegposposnegposnegneutpos,neg,pos,neg,pos,pos,neg,pos,neg,neut,pos,NA,NA,NA,NA,NA,NA,-1.63,-1.63,-1.72,-1.58,-1.43,-1.79,-1.66,-1.66,-1.66,-1.47,NA,NA,NA,NA,NA,NA
131,1,168,10,-2.03|1.93|-1.00|.96|2.06|1.51|1.06|-1.03|-1.03|-.52|,negposnegposposnegposnegneutpos,neg,pos,neg,pos,pos,neg,pos,neg,neut,pos,NA,NA,NA,NA,NA,NA,-2.03,1.93,-1.00,.96,2.06,1.51,1.06,-1.03,-1.03,-.52,NA,NA,NA,NA,NA,NA
151,1,169,10,-2.05|2.06|-2.05|2.08|2.08|2.08|2.08|2.08|-2.13|-1.10|,negposnegposposneutposposnegneg,neg,pos,neg,pos,pos,neut,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,-2.05,2.06,-2.05,2.08,2.08,2.08,2.08,2.08,-2.13,-1.10,NA,NA,NA,NA,NA,NA
58,0,169,10,-3.00|-3.00|-3.00|-3.00|-3.00|-3.00|-3.00|-2.60|-3.00|-3.00|,negposnegposposneutposposnegneg,neg,pos,neg,pos,pos,neut,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,-3.00,-3.00,-3.00,-3.00,-3.00,-3.00,-3.00,-2.60,-3.00,-3.00,NA,NA,NA,NA,NA,NA
144,1,170,10,-1.66|-1.30|-1.30|-1.13|-.75|-.41|-.05|-.05|-.19|-.19|,negposnegposposposposneutnegneg,neg,pos,neg,pos,pos,pos,pos,neut,neg,neg,NA,NA,NA,NA,NA,NA,-1.66,-1.30,-1.30,-1.13,-.75,-.41,-.05,-.05,-.19,-.19,NA,NA,NA,NA,NA,NA
12,0,170,10,-3.00|3.00|3.00|-2.06|-2.58|3.00|-2.47|1.03|3.00|3.00|,negposnegposposposposneutnegneg,neg,pos,neg,pos,pos,pos,pos,neut,neg,neg,NA,NA,NA,NA,NA,NA,-3.00,3.00,3.00,-2.06,-2.58,3.00,-2.47,1.03,3.00,3.00,NA,NA,NA,NA,NA,NA
91,0,171,10,1.23|2.07|1.63|1.97|2.66|2.94|3.00|3.00|2.24|2.82|,negposnegposposposposposnegpos,neg,pos,neg,pos,pos,pos,pos,pos,neg,pos,NA,NA,NA,NA,NA,NA,1.23,2.07,1.63,1.97,2.66,2.94,3.00,3.00,2.24,2.82,NA,NA,NA,NA,NA,NA
60,0,171,10,.37|.57|-.17|.09|.34|.53|.73|.88|.60|.73|,negposnegposposposposposnegpos,neg,pos,neg,pos,pos,pos,pos,pos,neg,pos,NA,NA,NA,NA,NA,NA,.37,.57,-.17,.09,.34,.53,.73,.88,.60,.73,NA,NA,NA,NA,NA,NA
